Element,  Total(W), Total(var),  I2R(W), I2X(var), No-load(W), No-load(var)
Line.SBT_23007, 4.379263, 2.28061, 4.379263, 2.28061, 0, 0
Line.SBT_23259, 1.495086E-010, -0.004769828, 1.495086E-010, -0.004769828, 0, 0
Line.SBT_23012, 2.767302E-010, -0.005236992, 2.767302E-010, -0.005236992, 0, 0
Line.SBT_23491, 1.374448, 0.6964275, 1.374448, 0.6964275, 0, 0
Line.SBT_28765, 1.669907, 0.8461507, 1.669907, 0.8461507, 0, 0
Line.SBT_26071, 0.1011762, 0.04728832, 0.1011762, 0.04728832, 0, 0
Line.SBT_26012, 1.484316, 0.7546039, 1.484316, 0.7546039, 0, 0
Line.SBT_13272, 0.7136898, 0.3616196, 0.7136898, 0.3616196, 0, 0
Line.SBT_3439, 0.06516164, 0.03045364, 0.06516164, 0.03045364, 0, 0
Line.SBT_30808, 0.1806396, 0.08761572, 0.1806396, 0.08761572, 0, 0
Line.SBT_30809, 0.215718, 0.1084513, 0.215718, 0.1084513, 0, 0
Line.SBT_31774, 0.3735451, 0.170297, 0.3735451, 0.170297, 0, 0
Line.SBT_7887, 0.1849267, 0.05519611, 0.1849267, 0.05519611, 0, 0
Line.SBT_8724, 6.227569E-010, -0.006432672, 6.227569E-010, -0.006432672, 0, 0
Line.SBT_12747, 0.2224093, 0.1094684, 0.2224093, 0.1094684, 0, 0
Line.SBT_14380, 0.03750434, 0.01535951, 0.03750434, 0.01535951, 0, 0
Line.SBT_15383, -3.087717E-010, -0.002504511, -3.087717E-010, -0.002504511, 0, 0
Line.SBT_25865, 0.01663795, 0.007387116, 0.01663795, 0.007387116, 0, 0
Line.SBT_26657, 0.1208294, 0.05947371, 0.1208294, 0.05947371, 0, 0
Line.SBT_26514, 1.728151, 0.5719489, 1.728151, 0.5719489, 0, 0
Line.SBT_14124, 0.00992657, -0.008972417, 0.00992657, -0.008972417, 0, 0
Line.SBT_17346, 2.539762, 0.8451833, 2.539762, 0.8451833, 0, 0
Line.SBT_28912, 0.01041483, -0.002132039, 0.01041483, -0.002132039, 0, 0
Line.SBT_22879, 2.978817E-011, -0.004908114, 2.978817E-011, -0.004908114, 0, 0
Line.SBT_22425, 2.947125, 1.506696, 2.947125, 1.506696, 0, 0
Line.SBT_7654, 0.06319456, 0.02941344, 0.06319456, 0.02941344, 0, 0
Line.SBT_7655, -6.317431E-011, -0.00304556, -6.317431E-011, -0.00304556, 0, 0
Line.SBT_6857, 0.08831581, 0.02586733, 0.08831581, 0.02586733, 0, 0
Line.SBT_6869, 1.354993, 0.6889418, 1.354993, 0.6889418, 0, 0
Line.SBT_6870, 3.004701, 1.527751, 3.004701, 1.527751, 0, 0
Line.SBT_7346, 1.966257, 0.6555539, 1.966257, 0.6555539, 0, 0
Line.SBT_33361, 2.748271, 0.9194651, 2.748271, 0.9194651, 0, 0
Line.SBT_33362, 2.40046, 0.7953587, 2.40046, 0.7953587, 0, 0
Line.SBT_33363, 1.165944, 0.3752045, 1.165944, 0.3752045, 0, 0
Line.SBT_22672, 2.672732, 0.8882567, 2.672732, 0.8882567, 0, 0
Line.SBT_15711, 3.014191, 0.9918881, 3.014191, 0.9918881, 0, 0
Line.SBT_14069, 7.551381E-011, -0.007676386, 7.551381E-011, -0.007676386, 0, 0
Line.SBT_14072, 7.410348E-010, -0.009194497, 7.410348E-010, -0.009194497, 0, 0
Line.SBT_14073, 2.223184E-010, -0.003405781, 2.223184E-010, -0.003405781, 0, 0
Line.SBT_10229, 5.218316E-010, -0.002763095, 5.218316E-010, -0.002763095, 0, 0
Line.SBT_26484, 1.090121E-009, -0.006137069, 1.090121E-009, -0.006137069, 0, 0
Line.SBT_27346, 0.7220371, 0.3617347, 0.7220371, 0.3617347, 0, 0
Line.SBT_27760, 0.02065531, 0.004821062, 0.02065531, 0.004821062, 0, 0
Line.SBT_27761, 0.01327841, 0.003101678, 0.01327841, 0.003101678, 0, 0
Line.SBT_16372, 0.01441593, 0.003366227, 0.01441593, 0.003366227, 0, 0
Line.SBT_16373, 0.01602722, 0.003745136, 0.01602722, 0.003745136, 0, 0
Line.SBT_16374, 0.263303, 0.131188, 0.263303, 0.131188, 0, 0
Line.SBT_16375, 0.2756922, 0.1373656, 0.2756922, 0.1373656, 0, 0
Line.SBT_16376, 0.2112558, 0.1042762, 0.2112558, 0.1042762, 0, 0
Line.SBT_16377, 0.2017748, 0.09960049, 0.2017748, 0.09960049, 0, 0
Line.SBT_16379, 4.682149E-011, -0.009738585, 4.682149E-011, -0.009738585, 0, 0
Line.SBT_16380, 4.392322E-010, -0.01071631, 4.392322E-010, -0.01071631, 0, 0
Line.SBT_15936, -3.753068E-011, -0.01512068, -3.753068E-011, -0.01512068, 0, 0
Line.SBT_28760, 0.1619348, 0.03413221, 0.1619348, 0.03413221, 0, 0
Line.SBT_22482, 0.2791643, 0.08467574, 0.2791643, 0.08467574, 0, 0
Line.SBT_31147, 10.28845, 1.533669, 10.28845, 1.533669, 0, 0
Line.SBT_31148, 9.972485, 1.486582, 9.972485, 1.486582, 0, 0
Line.SBT_31149, 8.482907, 1.264552, 8.482907, 1.264552, 0, 0
Line.SBT_31150, 8.566733, 1.277039, 8.566733, 1.277039, 0, 0
Line.SBT_6972, 0.7093636, 0.2219534, 0.7093636, 0.2219534, 0, 0
Line.SBT_33360, 0.1216042, 0.06095162, 0.1216042, 0.06095162, 0, 0
Line.SBT_16545, 0.3838438, 0.1824192, 0.3838438, 0.1824192, 0, 0
Line.SBT_16546, 0.01255335, 0.004142948, 0.01255335, 0.004142948, 0, 0
Line.SBT_16547, 3.164755E-010, -0.007995811, 3.164755E-010, -0.007995811, 0, 0
Line.SBT_16548, 4.665206E-011, -0.01292997, 4.665206E-011, -0.01292997, 0, 0
Line.SBT_15384, 0.03147835, 0.005751198, 0.03147835, 0.005751198, 0, 0
Line.SBT_15385, 2.843267E-010, -0.009541787, 2.843267E-010, -0.009541787, 0, 0
Line.SBT_27212, 0.02817747, 0.005149818, 0.02817747, 0.005149818, 0, 0
Line.SBT_27213, 9.743164E-011, -0.01202439, 9.743164E-011, -0.01202439, 0, 0
Line.SBT_17419, 0.1121178, 0.05576736, 0.1121178, 0.05576736, 0, 0
Line.SBT_17420, 0.2230957, 0.110965, 0.2230957, 0.110965, 0, 0
Line.SBT_27006, 1.086787, 0.353748, 1.086787, 0.353748, 0, 0
Line.SBT_27005, 0.02620341, -0.004131837, 0.02620341, -0.004131837, 0, 0
Line.SBT_27034, 0.09910207, 0.04853162, 0.09910207, 0.04853162, 0, 0
Line.SBT_15063, 0.09828774, 0.04813156, 0.09828774, 0.04813156, 0, 0
Line.SBT_15064, 3.025595, 1.007249, 3.025595, 1.007249, 0, 0
Line.SBT_15065, 2.663147, 0.8866274, 2.663147, 0.8866274, 0, 0
Line.SBT_32807, 2.917114, 0.4278519, 2.917114, 0.4278519, 0, 0
Line.SBT_32812, 0.247704, 0.03420016, 0.247704, 0.03420016, 0, 0
Line.SBT_32814, 1.231163, 0.1775885, 1.231163, 0.1775885, 0, 0
Line.SBT_32815, 1.267553, 0.182835, 1.267553, 0.182835, 0, 0
Line.SBT_32816, 2.090484, 0.3048569, 2.090484, 0.3048569, 0, 0
Line.SBT_32818, 2.327608, 0.3413837, 2.327608, 0.3413837, 0, 0
Line.SBT_29252, 2.201214E-010, -0.001538579, 2.201214E-010, -0.001538579, 0, 0
Line.SBT_29253, 3.927272E-010, -0.002929665, 3.927272E-010, -0.002929665, 0, 0
Line.SBT_29254, 3.060856E-010, -0.003737849, 3.060856E-010, -0.003737849, 0, 0
Line.SBT_29255, 1.395063E-010, -0.005202682, 1.395063E-010, -0.005202682, 0, 0
Line.SBT_29256, 5.540792E-011, -0.005814881, 5.540792E-011, -0.005814881, 0, 0
Line.SBT_28798, 0.2416211, 0.1191652, 0.2416211, 0.1191652, 0, 0
Line.SBT_13616, 0.06521891, 0.02886382, 0.06521891, 0.02886382, 0, 0
Line.SBT_31521, 0.04093285, 0.01811401, 0.04093285, 0.01811401, 0, 0
Line.SBT_31522, 1.101273, 0.5624322, 1.101273, 0.5624322, 0, 0
Line.SBT_31523, 0.03579962, 0.009011644, 0.03579962, 0.009011644, 0, 0
Line.SBT_17256, 0.2756447, 0.1280116, 0.2756447, 0.1280116, 0, 0
Line.SBT_27911, 1.451407, 0.7406088, 1.451407, 0.7406088, 0, 0
Line.SBT_26228, 1.099272E-010, -0.004879711, 1.099272E-010, -0.004879711, 0, 0
Line.SBT_23356, 1.867349E-011, -0.004079592, 1.867349E-011, -0.004079592, 0, 0
Line.SBT_8487, 2.047053E-010, -0.01587827, 2.047053E-010, -0.01587827, 0, 0
Line.SBT_6841, 1.201349, 0.601277, 1.201349, 0.601277, 0, 0
Line.SBT_7696, 1.447847, 1.117665, 1.447847, 1.117665, 0, 0
Line.SBT_7697, 0.1486728, 0.1007763, 0.1486728, 0.1007763, 0, 0
Line.SBT_7698, 1.14061, 0.5709014, 1.14061, 0.5709014, 0, 0
Line.SBT_7699, 0.02961508, 0.008959635, 0.02961508, 0.008959635, 0, 0
Line.SBT_7706, 5.908423E-012, -0.005488609, 5.908423E-012, -0.005488609, 0, 0
Line.SBT_7707, 0.1275536, 0.08416965, 0.1275536, 0.08416965, 0, 0
Line.SBT_7708, 2.484049E-010, -0.01432997, 2.484049E-010, -0.01432997, 0, 0
Line.SBT_22909, 0.9617913, 0.4776815, 0.9617913, 0.4776815, 0, 0
Line.SBT_22910, -2.213475E-010, -0.01400059, -2.213475E-010, -0.01400059, 0, 0
Line.SBT_22905, 0.2521477, 0.1884428, 0.2521477, 0.1884428, 0, 0
Line.SBT_22906, 0.1125254, 0.07425002, 0.1125254, 0.07425002, 0, 0
Line.SBT_32966, -9.750683E-011, -0.001366263, -9.750683E-011, -0.001366263, 0, 0
Line.SBT_32967, 2.67329E-011, -0.001268348, 2.67329E-011, -0.001268348, 0, 0
Line.SBT_32968, 7.14405E-011, -0.001965864, 7.14405E-011, -0.001965864, 0, 0
Line.SBT_32961, 7.498839E-012, -0.00187451, 7.498839E-012, -0.00187451, 0, 0
Line.SBT_34527, 0.1040753, 0.05081834, 0.1040753, 0.05081834, 0, 0
Line.SBT_15281, -6.2687E-012, -0.01332959, -6.2687E-012, -0.01332959, 0, 0
Line.SBT_29167, 0.72468, 0.3695208, 0.72468, 0.3695208, 0, 0
Line.SBT_8173, 0.7654094, 0.3902851, 0.7654094, 0.3902851, 0, 0
Line.SBT_8174, 0.06892182, 0.03294285, 0.06892182, 0.03294285, 0, 0
Line.SBT_33563, 0.4698652, 0.2347358, 0.4698652, 0.2347358, 0, 0
Line.SBT_33565, 0.09165955, 0.04481596, 0.09165955, 0.04481596, 0, 0
Line.SBT_33566, 0.1366496, 0.06681554, 0.1366496, 0.06681554, 0, 0
Line.SBT_33567, 1.015616, 0.5200549, 1.015616, 0.5200549, 0, 0
Line.SBT_33568, 0.4311757, 0.2154131, 0.4311757, 0.2154131, 0, 0
Line.SBT_28650, 1.28067E-010, -0.007285064, 1.28067E-010, -0.007285064, 0, 0
Line.SBT_28651, 0.2646655, 0.1332904, 0.2646655, 0.1332904, 0, 0
Line.SBT_28652, 0.07311046, 0.03524501, 0.07311046, 0.03524501, 0, 0
Line.SBT_17949, 1.102738, 0.5574102, 1.102738, 0.5574102, 0, 0
Line.SBT_17950, 0.4006046, 0.2017473, 0.4006046, 0.2017473, 0, 0
Line.SBT_17951, 0.5422903, 0.2731147, 0.5422903, 0.2731147, 0, 0
Line.SBT_23006, 4.508249E-011, -0.003618705, 4.508249E-011, -0.003618705, 0, 0
Line.SBT_35682, 4.858632E-011, -0.005728116, 4.858632E-011, -0.005728116, 0, 0
Line.SBT_32417, 0.2649678, 0.1329154, 0.2649678, 0.1329154, 0, 0
Line.SBT_32419, 0.6124588, 0.3104527, 0.6124588, 0.3104527, 0, 0
Line.SBT_32420, 0.03836227, 0.01609202, 0.03836227, 0.01609202, 0, 0
Line.SBT_32398, 0.01966392, 0.006132131, 0.01966392, 0.006132131, 0, 0
Line.SBT_29567, 0.2376691, 0.1203457, 0.2376691, 0.1203457, 0, 0
Line.SBT_30230, 0.1719103, 0.07600324, 0.1719103, 0.07600324, 0, 0
Line.SBT_30231, 0.1664379, 0.07359105, 0.1664379, 0.07359105, 0, 0
Line.SBT_32741, 0.0312985, 0.0003715788, 0.0312985, 0.0003715788, 0, 0
Line.SBT_32742, 0.0641131, 0.0007628125, 0.0641131, 0.0007628125, 0, 0
Line.SBT_32743, 0.0621232, 0.0007412603, 0.0621232, 0.0007412603, 0, 0
Line.SBT_30320, 0.3127119, 0.1522896, 0.3127119, 0.1522896, 0, 0
Line.SBT_30312, 0.1000538, 0.04503936, 0.1000538, 0.04503936, 0, 0
Line.SBT_30313, 0.226832, 0.1021164, 0.226832, 0.1021164, 0, 0
Line.SBT_30314, 0.2603727, 0.1268044, 0.2603727, 0.1268044, 0, 0
Line.SBT_30767, 0.06332609, 0.003370969, 0.06332609, 0.003370969, 0, 0
Line.SBT_31268, 0.2014483, 0.09665271, 0.2014483, 0.09665271, 0, 0
Line.SBT_31269, 1.215796E-010, -0.003889715, 1.215796E-010, -0.003889715, 0, 0
Line.SBT_31270, 1.044628E-010, -0.003435351, 1.044628E-010, -0.003435351, 0, 0
Line.SBT_31271, 1.344849E-010, -0.003836963, 1.344849E-010, -0.003836963, 0, 0
Line.SBT_31273, -1.826476E-010, -0.001063482, -1.826476E-010, -0.001063482, 0, 0
Line.SBT_31264, 1.243616E-011, -0.004579679, 1.243616E-011, -0.004579679, 0, 0
Line.SBT_31265, 0.6527212, 0.3319306, 0.6527212, 0.3319306, 0, 0
Line.SBT_31266, 0.7694458, 0.3912953, 0.7694458, 0.3912953, 0, 0
Line.SBT_31954, 0.01390197, 0.002958745, 0.01390197, 0.002958745, 0, 0
Line.SBT_32269, 1.131575, 0.3717088, 1.131575, 0.3717088, 0, 0
Line.SBT_32271, 0.2015942, 0.09999882, 0.2015942, 0.09999882, 0, 0
Line.SBT_32266, 0.3437165, 0.1145531, 0.3437165, 0.1145531, 0, 0
Line.SBT_32855, 22.68613, 7.604046, 22.68613, 7.604046, 0, 0
Line.SBT_32857, 13.22215, 4.431904, 13.22215, 4.431904, 0, 0
Line.SBT_32858, 0.002554915, -0.006844124, 0.002554915, -0.006844124, 0, 0
Line.SBT_35413, 1.017385E-010, -0.009235019, 1.017385E-010, -0.009235019, 0, 0
Line.SBT_35414, -9.709263E-011, -0.01074162, -9.709263E-011, -0.01074162, 0, 0
Line.SBT_35415, 1.97456E-010, -0.00940668, 1.97456E-010, -0.00940668, 0, 0
Line.SBT_32826, 0.3078459, 0.03989285, 0.3078459, 0.03989285, 0, 0
Line.SBT_32827, 0.2771597, 0.03574603, 0.2771597, 0.03574603, 0, 0
Line.SBT_32906, 0.7798581, 0.1105257, 0.7798581, 0.1105257, 0, 0
Line.SBT_32909, 0.5856831, 0.08300897, 0.5856831, 0.08300897, 0, 0
Line.SBT_32910, 1.013684, 0.1436754, 1.013684, 0.1436754, 0, 0
Line.SBT_32833, 0.004431669, 0.0006508878, 0.004431669, 0.0006508878, 0, 0
Line.SBT_32813, 0.2773043, 0.1399822, 0.2773043, 0.1399822, 0, 0
Line.SBT_32829, 1.115437E-010, -0.006879554, 1.115437E-010, -0.006879554, 0, 0
Line.SBT_32830, 0.1125407, 0.007705622, 0.1125407, 0.007705622, 0, 0
Line.SBT_32839, 0.2626784, 0.03190337, 0.2626784, 0.03190337, 0, 0
Line.SBT_32840, 0.05419745, -0.001332107, 0.05419745, -0.001332107, 0, 0
Line.SBT_32841, 0.04303736, -0.001056815, 0.04303736, -0.001056815, 0, 0
Line.SBT_32806, 0.03876352, -0.001151211, 0.03876352, -0.001151211, 0, 0
Line.SBT_33091, 0.2543057, 0.0309892, 0.2543057, 0.0309892, 0, 0
Line.SBT_33093, 0.8717213, 0.1259294, 0.8717213, 0.1259294, 0, 0
Line.SBT_33094, 3.322296E-010, -0.005410419, 3.322296E-010, -0.005410419, 0, 0
Line.SBT_33095, 1.403841E-010, -0.005543345, 1.403841E-010, -0.005543345, 0, 0
Line.SBT_33096, -2.570863E-011, -0.003081997, -2.570863E-011, -0.003081997, 0, 0
Line.SBT_33098, 1.359069, 0.1946262, 1.359069, 0.1946262, 0, 0
Line.SBT_33100, 1.320773, 0.1907829, 1.320773, 0.1907829, 0, 0
Line.SBT_33101, 1.293676, 0.1868732, 1.293676, 0.1868732, 0, 0
Line.SBT_33103, 1.448525, 0.2092464, 1.448525, 0.2092464, 0, 0
Line.SBT_33104, 1.142703, 0.1650727, 1.142703, 0.1650727, 0, 0
Line.SBT_34750, 0.04092292, 0.0181671, 0.04092292, 0.0181671, 0, 0
Line.SBT_34751, 0.04436554, 0.01969669, 0.04436554, 0.01969669, 0, 0
Line.SBT_32978, 0.07601989, 0.003529342, 0.07601989, 0.003529342, 0, 0
Line.SBT_32979, 0.09588769, 0.004450609, 0.09588769, 0.004450609, 0, 0
Line.SBT_34414, 0.3459097, 0.1716324, 0.3459097, 0.1716324, 0, 0
Line.SBT_34416, 0.4209214, 0.208856, 0.4209214, 0.208856, 0, 0
Line.SBT_34417, 0.4525464, 0.2245536, 0.4525464, 0.2245536, 0, 0
Line.SBT_6877, 0.06538733, 0.01379842, 0.06538733, 0.01379842, 0, 0
Line.SBT_6878, 7.30872E-010, -0.006656181, 7.30872E-010, -0.006656181, 0, 0
Line.SBT_7085, 2.644173E-010, -0.005918763, 2.644173E-010, -0.005918763, 0, 0
Line.SBT_28682, 7.720196E-010, -0.0161998, 7.720196E-010, -0.0161998, 0, 0
Line.SBT_22662, 4.915341E-011, -0.006119684, 4.915341E-011, -0.006119684, 0, 0
Line.SBT_22607, 0.002542719, -0.009131748, 0.002542719, -0.009131748, 0, 0
Line.SBT_17948, -1.017458E-010, -0.009987524, -1.017458E-010, -0.009987524, 0, 0
Line.SBT_7097, 4.331316, 2.210432, 4.331316, 2.210432, 0, 0
Line.SBT_7633, 0.6622703, 0.2135954, 0.6622703, 0.2135954, 0, 0
Line.SBT_33086, 0.1196842, 0.03553691, 0.1196842, 0.03553691, 0, 0
Line.SBT_12780, 0.1109831, 0.05348132, 0.1109831, 0.05348132, 0, 0
Line.SBT_12781, 0.1438298, 0.06931351, 0.1438298, 0.06931351, 0, 0
Line.SBT_22867, 0.4175323, 0.1267291, 0.4175323, 0.1267291, 0, 0
Line.SBT_22868, 0.4860969, 0.1567828, 0.4860969, 0.1567828, 0, 0
Line.SBT_22591, 2.967695, 0.9791592, 2.967695, 0.9791592, 0, 0
Line.SBT_22447, 9.083365E-011, -0.01370121, 9.083365E-011, -0.01370121, 0, 0
Line.SBT_22449, 0.143551, 0.03532993, 0.143551, 0.03532993, 0, 0
Line.SBT_34991, 0.1550338, 0.03736471, 0.1550338, 0.03736471, 0, 0
Line.SBT_7111, 0.1093959, 0.03287417, 0.1093959, 0.03287417, 0, 0
Line.SBT_7108, 0.4983467, 0.1582411, 0.4983467, 0.1582411, 0, 0
Line.SBT_6914, 2.799793, 0.9237989, 2.799793, 0.9237989, 0, 0
Line.SBT_6911, 0.1330295, 0.03271773, 0.1330295, 0.03271773, 0, 0
Line.SBT_6912, 0.1347971, 0.03316373, 0.1347971, 0.03316373, 0, 0
Line.SBT_7256, 1.563107E-009, -0.01397307, 1.563107E-009, -0.01397307, 0, 0
Line.SBT_7257, 0.2097597, 0.06728302, 0.2097597, 0.06728302, 0, 0
Line.SBT_7258, 0.2245212, 0.06964573, 0.2245212, 0.06964573, 0, 0
Line.SBT_7259, 3.929353E-010, -0.01176256, 3.929353E-010, -0.01176256, 0, 0
Line.SBT_6327, 4.110313, 1.374874, 4.110313, 1.374874, 0, 0
Line.SBT_6328, 0.1827274, 0.05860946, 0.1827274, 0.05860946, 0, 0
Line.SBT_6192, 4.715122, 1.573975, 4.715122, 1.573975, 0, 0
Line.SBT_6193, 1.249806, 0.4130811, 1.249806, 0.4130811, 0, 0
Line.SBT_22036, 0.4165416, 0.1247966, 0.4165416, 0.1247966, 0, 0
Line.SBT_15965, 3.184753, 1.063107, 3.184753, 1.063107, 0, 0
Line.SBT_15966, -5.031668E-011, -0.003795886, -5.031668E-011, -0.003795886, 0, 0
Line.SBT_22649, 0.1998782, 0.05468024, 0.1998782, 0.05468024, 0, 0
Line.SBT_22650, 0.1545132, 0.04793439, 0.1545132, 0.04793439, 0, 0
Line.SBT_22651, 1.363172E-010, -0.01213417, 1.363172E-010, -0.01213417, 0, 0
Line.SBT_25251, 0.6540405, 0.2040104, 0.6540405, 0.2040104, 0, 0
Line.SBT_11848, 0.9450587, 0.2948181, 0.9450587, 0.2948181, 0, 0
Line.SBT_11041, -2.735324E-011, -0.005535434, -2.735324E-011, -0.005535434, 0, 0
Line.SBT_22774, 0.0005691529, -0.006472359, 0.0005691529, -0.006472359, 0, 0
Line.SBT_22807, 0.0004190365, -0.004763145, 0.0004190365, -0.004763145, 0, 0
Line.SBT_22506, 1.724347, 0.5727549, 1.724347, 0.5727549, 0, 0
Line.SBT_7529, -2.36297E-011, -0.004274868, -2.36297E-011, -0.004274868, 0, 0
Line.SBT_7530, 1.07149E-012, -0.005167099, 1.07149E-012, -0.005167099, 0, 0
Line.SBT_7014, 1.382977E-010, -0.005492015, 1.382977E-010, -0.005492015, 0, 0
Line.SBT_34505, 0.0003058768, -0.003479589, 0.0003058768, -0.003479589, 0, 0
Line.SBT_8301, 0.9332758, 0.2990455, 0.9332758, 0.2990455, 0, 0
Line.SBT_8302, 0.886241, 0.2872727, 0.886241, 0.2872727, 0, 0
Line.SBT_8303, 6.03924, 2.008933, 6.03924, 2.008933, 0, 0
Line.SBT_8304, 1.546812, 0.5064043, 1.546812, 0.5064043, 0, 0
Line.SBT_7967, 7.474267, 2.486171, 7.474267, 2.486171, 0, 0
Line.SBT_23251, 0.29194, 0.09212623, 0.29194, 0.09212623, 0, 0
Line.SBT_23252, 0.1658217, 0.05233204, 0.1658217, 0.05233204, 0, 0
Line.SBT_23253, 8.890537E-011, -0.007250335, 8.890537E-011, -0.007250335, 0, 0
Line.SBT_23060, 5.853271, 1.953452, 5.853271, 1.953452, 0, 0
Line.SBT_28588, 1.822012, 0.9326479, 1.822012, 0.9326479, 0, 0
Line.SBT_12508, 0.3819599, 0.118301, 0.3819599, 0.118301, 0, 0
Line.SBT_17839, 6.337419, 3.243942, 6.337419, 3.243942, 0, 0
Line.SBT_18392, 3.372013, 1.119122, 3.372013, 1.119122, 0, 0
Line.SBT_18325, 0.02559331, 0.008971607, 0.02559331, 0.008971607, 0, 0
Line.SBT_25845, 0.02722496, 0.003216117, 0.02722496, 0.003216117, 0, 0
Line.SBT_8541, 0.09759207, 0.04067227, 0.09759207, 0.04067227, 0, 0
Line.SBT_7201, 0.1803314, 0.07754397, 0.1803314, 0.07754397, 0, 0
Line.SBT_25899, 0.2087946, 0.100026, 0.2087946, 0.100026, 0, 0
Line.SBT_13016, 0.1945475, 0.09319207, 0.1945475, 0.09319207, 0, 0
Line.SBT_28885, 5.009582, 1.66915, 5.009582, 1.66915, 0, 0
Line.SBT_24335, 1.597576, 0.532285, 1.597576, 0.532285, 0, 0
Line.SBT_6821, 3.826535, 1.274948, 3.826535, 1.274948, 0, 0
Line.SBT_8848, 1.135572, 0.3763221, 1.135572, 0.3763221, 0, 0
Line.SBT_8849, 0.6940451, 0.2299854, 0.6940451, 0.2299854, 0, 0
Line.SBT_23560, 0.1477818, 0.05697357, 0.1477818, 0.05697357, 0, 0
Line.SBT_23561, 0.04738666, 0.01428598, 0.04738666, 0.01428598, 0, 0
Line.SBT_26207, 1.911136E-005, -0.004617085, 1.911136E-005, -0.004617085, 0, 0
Line.SBT_26390, 0.1525356, 0.07649141, 0.1525356, 0.07649141, 0, 0
Line.SBT_28837, 1.475678E-011, -0.006269448, 1.475678E-011, -0.006269448, 0, 0
Line.SBT_29809, 0.2887474, 0.1448996, 0.2887474, 0.1448996, 0, 0
Line.SBT_29810, 0.2418455, 0.1213661, 0.2418455, 0.1213661, 0, 0
Line.SBT_22630, 0.2515493, 0.08084221, 0.2515493, 0.08084221, 0, 0
Line.SBT_22492, 0.004272145, -0.01982186, 0.004272145, -0.01982186, 0, 0
Line.SBT_7223, 1.984407, 0.6603308, 1.984407, 0.6603308, 0, 0
Line.SBT_7224, 0.793605, 0.2510308, 0.793605, 0.2510308, 0, 0
Line.SBT_7225, 0.3043878, 0.09415178, 0.3043878, 0.09415178, 0, 0
Line.SBT_7421, 3.828521E-010, -0.007372389, 3.828521E-010, -0.007372389, 0, 0
Line.SBT_8805, 2.254127E-005, -0.01368645, 2.254127E-005, -0.01368645, 0, 0
Line.SBT_8547, 0.754815, 0.3718669, 0.754815, 0.3718669, 0, 0
Line.SBT_8548, 4.032263, 2.054833, 4.032263, 2.054833, 0, 0
Line.SBT_8549, 2.551933, 1.291201, 2.551933, 1.291201, 0, 0
Line.SBT_23537, 0.7036741, 0.3465751, 0.7036741, 0.3465751, 0, 0
Line.SBT_23538, 0.04372185, 0.01157691, 0.04372185, 0.01157691, 0, 0
Line.SBT_13365, 1.800622, 0.5960924, 1.800622, 0.5960924, 0, 0
Line.SBT_14226, 0.2150415, 0.06956674, 0.2150415, 0.06956674, 0, 0
Line.SBT_23959, 0.4319037, 0.2089106, 0.4319037, 0.2089106, 0, 0
Line.SBT_9539, 0.2403171, 0.1162467, 0.2403171, 0.1162467, 0, 0
Line.SBT_9540, 2.476522, 0.8227187, 2.476522, 0.8227187, 0, 0
Line.SBT_9541, 0.4223644, 0.1275859, 0.4223644, 0.1275859, 0, 0
Line.SBT_9542, -3.277713E-011, -0.006212935, -3.277713E-011, -0.006212935, 0, 0
Line.SBT_23961, 1.165536E-010, -0.001447422, 1.165536E-010, -0.001447422, 0, 0
Line.SBT_23858, 0.5031463, 0.1520045, 0.5031463, 0.1520045, 0, 0
Line.SBT_9701, 2.671991, 1.363319, 2.671991, 1.363319, 0, 0
Line.SBT_9793, 0.1325576, 0.06350942, 0.1325576, 0.06350942, 0, 0
Line.SBT_23992, 0.8149526, 0.4140543, 0.8149526, 0.4140543, 0, 0
Line.SBT_27574, 0.04140044, 0.01699458, 0.04140044, 0.01699458, 0, 0
Line.SBT_11611, 0.03772001, 0.01197928, 0.03772001, 0.01197928, 0, 0
Line.SBT_15996, 0.04088485, 0.01678084, 0.04088485, 0.01678084, 0, 0
Line.SBT_16035, 0.02137812, 0.008776398, 0.02137812, 0.008776398, 0, 0
Line.SBT_30104, 0.037924, 0.01447182, 0.037924, 0.01447182, 0, 0
Line.SBT_23660, 0.0191059, 0.00209323, 0.0191059, 0.00209323, 0, 0
Line.SBT_23661, 0.08144321, 0.020579, 0.08144321, 0.020579, 0, 0
Line.SBT_14065, 6.099349E-011, -0.004253537, 6.099349E-011, -0.004253537, 0, 0
Line.SBT_14066, 8.946794E-013, -0.003201616, 8.946794E-013, -0.003201616, 0, 0
Line.SBT_13886, 1.416817E-010, -0.004867509, 1.416817E-010, -0.004867509, 0, 0
Line.SBT_11177, 0.3529385, 0.1781258, 0.3529385, 0.1781258, 0, 0
Line.SBT_11178, 0.6591713, 0.3326887, 0.6591713, 0.3326887, 0, 0
Line.SBT_11195, 0.7380942, 0.3725357, 0.7380942, 0.3725357, 0, 0
Line.SBT_24146, 3.117497E-010, -0.01031009, 3.117497E-010, -0.01031009, 0, 0
Line.SBT_30053, 8.424725E-012, -0.01105944, 8.424725E-012, -0.01105944, 0, 0
Line.SBT_9861, 0.07963374, 0.01626099, 0.07963374, 0.01626099, 0, 0
Line.SBT_9864, 2.043411, 0.6738843, 2.043411, 0.6738843, 0, 0
Line.SBT_9865, 2.530626, 0.8345332, 2.530626, 0.8345332, 0, 0
